ID;Тип крыши;Электр-во;Тип топлива;Источник тепла;Источник воды;Воды нет, мин;Мопед;Автомобиль;Число авто;Прочие авто;Велосипед;Повозки;ПК;Число ПК;Стир машина;Кух комбайн;Холодильник;Телевизор;Число телев;Стерео;Телефон;Газонокос;Снегоуборщ;Микроволновка;Посудомоеч;Ежемес доход;Деньги на пищу;Дача;Площадь дачи;Место для пригот пищи;Вытяжка;Готовка вне дома, месяц;Вопрос 10a/ месяц;Вопрос 10a/ 5 лет;Вопрос 10b/ месяц;Вопрос 10b/ 5 лет;Вопрос 10c/ месяц;Вопрос 10c/ 5 лет;Квартира;Др квартира;Холодная дача;Теплая дача;Машина;Гараж;Ферма;Лавка;Другое;Др уточнить;Часть дохода на еду;Вопрос 13;Достаток по срав с друг;Тип жилья;Число комнат;Площадь жилья
54-102-307-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;2;1;0;1;1;1;0;1;0;0;1;0;50000;20000;1;6000;внутри дома;вытяжка;1;никогда;никогда;редко;редко;никогда;никогда;1;0;1;0;1;0;1;0;0;;1/3;Мы  можем  приобретать  товары  длительного  пользования,  но не можем приобрести такие вещи как квартиру, дома, или дорогой автомобиль;средний;квартира;3;63
54-102-353-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;1;0;1;2;1;1;1;1;1;0;1;0;0;1;0;25000;10000;0;;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;0;0;0;0;0;0;0;;1/3;Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;2;36
54-102-354-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;2;0;0;0;1;3;1;0;1;1;3;0;1;1;0;1;0;40000;15000;1;1000;внутри дома;окно;1;никогда;никогда;никогда;никогда;никогда;никогда;1;1;0;1;1;1;1;1;1;Моторная лодка;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;1;18
54-102-354-02;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
54-102-355-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;2;1;0;1;1;2;0;1;1;0;1;0;40000;10000;1;600;внутри дома;окно;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;1;1;1;1;1;0;0;;1/3;Мы  можем  приобретать  товары  длительного  пользования,  но не можем приобрести такие вещи как квартиру, дома, или дорогой автомобиль;средний;квартира;3;62
54-102-356-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;50000;25000;1;600;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;0;0;1;0;1;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;низкий;квартира;2;30
54-102-318-02;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
54-102-319-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;1;0;1;1;1;1;1;1;2;0;1;0;0;1;0;20000;10000;0;;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;1;0;0;1;0;0;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;2;45
54-102-325-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;1;2;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;0;50000;20000;1;800;внутри дома;окно, дымоход;1;никогда;никогда;редко;редко;никогда;никогда;1;0;0;0;1;1;1;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;2;45
54-102-326-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;1;1;1;1;1;1;2;1;1;0;0;1;0;45000;20000;0;;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;0;0;0;0;0;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;2;29
54-102-327-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;7000;4000;1;600;внутри дома;окно, вытяжка;1;никогда;никогда;иногда;иногда;никогда;никогда;1;1;1;0;0;0;0;0;0;;1/2 (половина);Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;средний;квартира;1;20
54-102-328-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;2;1;0;1;1;2;1;1;0;0;1;0;50000;25000;0;;внутри дома;окно;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;0;0;1;0;0;0;0;;1/2 (половина);Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;средний;квартира;3;45
54-102-308-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;0;0;1;1;1;1;2;0;1;1;0;1;0;31000;10000;1;1700;внутри дома;окно;5;никогда;никогда;никогда;никогда;никогда;никогда;1;0;1;0;0;1;1;0;0;;1/3;Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;средний;квартира;3;39
54-102-352-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;2;0;0;0;1;2;1;0;1;1;3;0;1;0;0;1;0;45000;25000;1;2400;внутри дома;окно;1;никогда;никогда;никогда;никогда;никогда;никогда;1;1;1;0;1;1;1;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;4;100
54-102-345-02;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
54-102-211-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;1;1;1;0;1;1;2;0;1;0;0;1;0;28000;15000;0;;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;1;0;0;0;1;0;0;0;;2/3;Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;низкий;квартира;1;33
